"id","travel_date","province_thai","province_eng","region_thai","region_eng","no_tourist_all","no_tourist_foreign","no_tourist_stay","no_tourist_thai","ratio_tourist_stay","revenue_all","revenue_foreign","revenue_thai"
27724,"2021-10-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,60742.0,0.0,34785.0,60742.0,16.34,68040000,0.0,68040000
27725,"2021-10-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,37911.0,0.0,15960.0,37911.0,14.34,27830000,0.0,27830000
27726,"2021-10-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,6476.0,0.0,1925.0,6476.0,9.81,4160000.0,0.0,4160000.0
27727,"2021-10-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,4821.0,0.0,1607.0,4821.0,9.11,3540000.0,0.0,3540000.0
27728,"2021-10-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,3417.0,15.0,1353.0,3402.0,4.12,1710000.0,20000.0,1690000.0
27729,"2022-10-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,3679161.0,1229253.0,1666579.0,2449908.0,57.61,37915120000,25455730000,12459390000
27730,"2022-10-01",ลพบุรี,Lopburi ,ภาคกลาง,central,294261.0,728.0,52904.0,293533.0,41.7,353390000,1010000.0,352380000
27731,"2022-10-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,640931.0,26454.0,66149.0,614477.0,44.36,970420000,62170000,908250000
27732,"2022-10-01",สระบุรี,Saraburi ,ภาคกลาง,central,339202.0,1517.0,72404.0,337685.0,47.16,532960000,2210000.0,530750000
27733,"2022-10-01",ชัยนาท,Chainat ,ภาคกลาง,central,65661.0,231.0,14203.0,65430.0,39.69,85620000,190000.0,85430000
27734,"2022-10-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,244756.0,2693.0,68090.0,242063.0,43.54,306590000,6640000.0,299950000
27735,"2022-10-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,52086.0,489.0,12503.0,51597.0,35.18,65280000,980000.0,64300000
27736,"2022-10-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,43532.0,41.0,5839.0,43491.0,26.29,45810000,60000.0,45750000
27737,"2022-10-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,235644.0,10215.0,61082.0,225429.0,43.72,302580000,13840000,288740000
27738,"2022-10-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,145181.0,4682.0,25269.0,140499.0,30.21,191100000,5970000.0,185130000
27739,"2022-10-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,267541.0,47804.0,63348.0,219737.0,43.33,393630000,66800000,326830000
27740,"2022-10-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,45976.0,346.0,16907.0,45630.0,25.12,60170000,670000.0,59500000
27741,"2022-10-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,394489.0,787.0,22339.0,393702.0,30.53,433440000,740000.0,432700000
27742,"2022-10-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,136074.0,6233.0,65196.0,129841.0,51.66,167230000,15080000,152150000
27743,"2022-10-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,985671.0,11942.0,243360.0,973729.0,59.32,1856960000,42960000,1814000000
27744,"2022-10-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,404620.0,3733.0,58110.0,400887.0,45.08,403590000,6520000.0,397070000
27745,"2022-10-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,314982.0,2860.0,63194.0,312122.0,47.4,421520000,4590000.0,416930000
27746,"2022-10-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,809274.0,7208.0,308030.0,802066.0,63.76,2300740000,30360000,2270380000
27747,"2022-10-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,909030.0,23137.0,456213.0,885893.0,66.93,3041380000,226410000,2814970000
27748,"2022-10-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,1310830.0,223186.0,832270.0,1087644.0,60.77,9108620000,2783350000,6325270000
27749,"2022-10-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,115375.0,924.0,74859.0,114451.0,47.07,388150000,2070000.0,386080000
27750,"2022-10-01",ตราด,Trat ,ภาคตะวันออก,east,115696.0,5148.0,101147.0,110548.0,40.35,760510000,30470000,730040000
27751,"2022-10-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,138965.0,236.0,87735.0,138729.0,64.58,318160000,680000.0,317480000
27752,"2022-10-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,86810.0,234.0,53389.0,86576.0,37.71,230560000,920000.0,229640000
27753,"2022-10-01",ระยอง,Rayong ,ภาคตะวันออก,east,248816.0,12875.0,182640.0,235941.0,71.62,864430000,38020000,826410000
27754,"2022-10-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,105732.0,1149.0,38773.0,104583.0,50.34,333830000,2780000.0,331050000
27755,"2022-10-01",ภูเก็ต,Phuket ,ภาคใต้,south,573197.0,374709.0,489390.0,198488.0,56.42,20363750000,18985560000,1378190000
27756,"2022-10-01",พัทลุง,Phatthalung ,ภาคใต้,south,60178.0,479.0,32795.0,59699.0,48.71,64480000,190000.0,64290000
27757,"2022-10-01",ตรัง,Trang ,ภาคใต้,south,95901.0,873.0,65233.0,95028.0,50.3,321420000,2810000.0,318610000
27758,"2022-10-01",ระนอง,Ranong ,ภาคใต้,south,48194.0,650.0,32081.0,47544.0,45.93,103260000,1740000.0,101520000
27759,"2022-10-01",ชุมพร,Chumphon ,ภาคใต้,south,101985.0,380.0,78758.0,101605.0,49.81,269720000,930000.0,268790000
27760,"2022-10-01",ปัตตานี,Pattani ,ภาคใต้,south,27198.0,2732.0,16374.0,24466.0,42.6,53230000,1190000.0,52040000
27761,"2022-10-01",ยะลา,Yala ,ภาคใต้,south,115354.0,30169.0,79839.0,85185.0,73.25,224050000,77420000,146630000
27762,"2022-10-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,203375.0,879.0,129416.0,202496.0,52.32,526830000,2540000.0,524290000
27763,"2022-10-01",นราธิวาส,Narathiwat ,ภาคใต้,south,47623.0,18023.0,26837.0,29600.0,48.95,100110000,49000000,51110000
27764,"2022-10-01",กระบี่,Krabi ,ภาคใต้,south,151460.0,28678.0,86208.0,122782.0,28.73,1255900000,166660000,1089240000
27765,"2022-10-01",สงขลา,Songkhla ,ภาคใต้,south,323735.0,158774.0,168416.0,164961.0,58.35,1811870000,936690000,875180000
27766,"2022-10-01",พังงา,Phang Nga ,ภาคใต้,south,109325.0,37424.0,45911.0,71901.0,40.48,476750000,270510000,206240000
27767,"2022-10-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,365555.0,96821.0,257860.0,268734.0,54.51,2617920000,1063080000,1554840000
27768,"2022-10-01",สตูล,Satun ,ภาคใต้,south,132895.0,4819.0,65671.0,128076.0,45.77,445980000,17880000,428100000
27769,"2022-10-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,62909.0,2361.0,28762.0,60548.0,35.29,109860000,4470000.0,105390000
27770,"2022-10-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,442558.0,44156.0,303137.0,398402.0,65.81,3126340000,484500000,2641840000
27771,"2022-10-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,724904.0,165123.0,492496.0,559781.0,58.73,5152010000,1391860000,3760150000
27772,"2022-10-01",พิจิตร,Phichit ,ภาคเหนือ,north,58664.0,79.0,28865.0,58585.0,47.54,93320000,180000.0,93140000
27773,"2022-10-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,157436.0,542.0,75389.0,156894.0,46.71,385230000,1860000.0,383370000
27774,"2022-10-01",ตาก,Tak ,ภาคเหนือ,north,155827.0,1692.0,115130.0,154135.0,55.4,469760000,7340000.0,462420000
27775,"2022-10-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,219715.0,6236.0,122143.0,213479.0,45.89,549890000,17420000,532470000
27776,"2022-10-01",พะเยา,Phayao ,ภาคเหนือ,north,81678.0,4215.0,36871.0,77463.0,60.57,161950000,11240000,150710000
27777,"2022-10-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,193869.0,3714.0,149669.0,190155.0,51.02,608240000,12300000,595940000
27778,"2022-10-01",แพร่,Phrae ,ภาคเหนือ,north,108354.0,714.0,43220.0,107640.0,62.36,226060000,1810000.0,224250000
27779,"2022-10-01",ลำปาง,Lampang ,ภาคเหนือ,north,144793.0,3109.0,48709.0,141684.0,59.94,406670000,13650000,393020000
27780,"2022-10-01",ลำพูน,Lamphun ,ภาคเหนือ,north,99584.0,3185.0,19313.0,96399.0,56.69,123170000,6450000.0,116720000
27781,"2022-10-01",แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,93547.0,11237.0,81206.0,82310.0,50.72,392060000,61570000,330490000
27782,"2022-10-01",อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,85117.0,487.0,42754.0,84630.0,43.85,116900000,1180000.0,115720000
27783,"2022-10-01",อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,79095.0,23.0,23460.0,79072.0,38.54,112790000,50000.0,112740000
27784,"2022-10-01",สุโขทัย,Sukhothai ,ภาคเหนือ,north,84108.0,10058.0,41114.0,74050.0,32.79,190210000,28220000,161990000
27785,"2022-10-01",น่าน,Nan ,ภาคเหนือ,north,116087.0,853.0,79593.0,115234.0,70.86,267960000,4560000.0,263400000
27786,"2022-10-01",กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,53675.0,732.0,19352.0,52943.0,43.23,55610000,2330000.0,53280000
27787,"2022-10-01",ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,308731.0,7375.0,146040.0,301356.0,53.04,844550000,17660000,826890000
27788,"2022-10-01",ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,84058.0,369.0,47589.0,83689.0,36.58,110480000,820000.0,109660000
27789,"2022-10-01",นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,162974.0,7893.0,63103.0,155081.0,75.76,246530000,18600000,227930000
27790,"2022-10-01",นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,503057.0,9429.0,300164.0,493628.0,51.87,838130000,29510000,808620000
27791,"2022-10-01",บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,426795.0,3785.0,193238.0,423010.0,86.41,891520000,10680000,880840000
27792,"2022-10-01",มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,47158.0,848.0,23338.0,46310.0,51.79,54200000,2210000.0,51990000
27793,"2022-10-01",มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,154002.0,8931.0,39314.0,145071.0,52.41,224500000,20250000,204250000
27794,"2022-10-01",ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,57113.0,718.0,24047.0,56395.0,37.04,71320000,1750000.0,69570000
27795,"2022-10-01",เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,155388.0,1000.0,93605.0,154388.0,55.76,310860000,3450000.0,307410000
27796,"2022-10-01",ศรีสะเกษ,Sisaket ,ภาคใต้,south,67223.0,351.0,23359.0,66872.0,38.47,77870000,830000.0,77040000
27797,"2022-10-01",สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,88645.0,2175.0,65192.0,86470.0,50.85,154190000,4240000.0,149950000
27798,"2022-10-01",หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,212285.0,49942.0,65973.0,162343.0,51.67,348670000,116020000,232650000
27799,"2022-10-01",บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,61987.0,2164.0,32195.0,59823.0,53.84,84730000,4390000.0,80340000
27800,"2022-10-01",อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,293400.0,23443.0,106566.0,269957.0,50.68,539760000,79180000,460580000
27801,"2022-10-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,160032.0,814.0,71278.0,159218.0,35.77,219980000,1950000.0,218030000
27802,"2022-10-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,142178.0,1003.0,57142.0,141175.0,50.57,204120000,2600000.0,201520000
27803,"2022-10-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,35400.0,111.0,9443.0,35289.0,34.28,34560000,150000.0,34410000
27804,"2022-10-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,19311.0,270.0,5784.0,19041.0,33.44,20720000,440000.0,20280000
27805,"2022-10-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,26607.0,151.0,7615.0,26456.0,34.16,20140000,150000.0,19990000
27806,"2019-11-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,5620260.0,1532504.0,3039784.0,4087756.0,81.07,90433220000,61380650000,29052570000
27807,"2019-11-01",ลพบุรี,Lopburi ,ภาคกลาง,central,364187.0,2366.0,61855.0,361821.0,63.52,609700000,3710000.0,605990000
27808,"2019-11-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,678016.0,163246.0,87169.0,514770.0,60.67,1769650000,545140000,1224510000
27809,"2019-11-01",สระบุรี,Saraburi ,ภาคกลาง,central,524701.0,14483.0,95772.0,510218.0,58.37,953350000,36100000,917250000
27810,"2019-11-01",ชัยนาท,Chainat ,ภาคกลาง,central,59235.0,214.0,22758.0,59021.0,70.83,108810000,400000.0,108410000
27811,"2019-11-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,383934.0,7695.0,106895.0,376239.0,65.19,635620000,28900000,606720000
27812,"2019-11-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,36630.0,140.0,12077.0,36490.0,55.33,79460000,280000.0,79180000
27813,"2019-11-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,45551.0,847.0,10564.0,44704.0,52.66,53220000,890000.0,52330000
27814,"2019-11-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,213904.0,15615.0,90673.0,198289.0,66.23,383550000,32750000,350800000
27815,"2019-11-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,171277.0,39295.0,54862.0,131982.0,57.38,323580000,98930000,224650000
27816,"2019-11-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,220742.0,62758.0,96402.0,157984.0,63.9,527020000,218830000,308190000
27817,"2019-11-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,200211.0,503.0,53571.0,199708.0,51.03,371710000,940000.0,370770000
27818,"2019-11-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,318879.0,3665.0,40612.0,315214.0,53.98,517440000,6570000.0,510870000
27819,"2019-11-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,177304.0,7383.0,98012.0,169921.0,59.28,369400000,17420000,351980000
27820,"2019-11-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,967924.0,43942.0,322062.0,923982.0,79.26,2742410000,188530000,2553880000
27821,"2019-11-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,234731.0,6714.0,91689.0,228017.0,69.54,309690000,9140000.0,300550000
27822,"2019-11-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,496323.0,3951.0,106474.0,492372.0,80.31,741300000,7630000.0,733670000
27823,"2019-11-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,844099.0,58192.0,306354.0,785907.0,62.11,3308180000,386030000,2922150000
27824,"2019-11-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,735777.0,133395.0,432497.0,602382.0,64.78,4603970000,1334000000,3269970000
27825,"2019-11-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,1782680.0,898913.0,1319409.0,883767.0,83.13,28265070000,21763130000,6501940000
27826,"2019-11-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,177500.0,7508.0,132847.0,169992.0,52.16,575610000,33170000,542440000
27827,"2019-11-01",ตราด,Trat ,ภาคตะวันออก,east,180003.0,48947.0,153704.0,131056.0,62.98,1663220000,759140000,904080000
27828,"2019-11-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,231927.0,3934.0,121675.0,227993.0,60.46,512960000,18030000,494930000
27829,"2019-11-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,142085.0,11636.0,81485.0,130449.0,53.64,431070000,59480000,371590000
27830,"2019-11-01",ระยอง,Rayong ,ภาคตะวันออก,east,714492.0,45846.0,334314.0,668646.0,64.93,4470230000,527400000,3942830000
27831,"2019-11-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,182713.0,27180.0,61306.0,155533.0,54.29,570850000,63900000,506950000
27832,"2019-11-01",ภูเก็ต,Phuket ,ภาคใต้,south,1106035.0,803070.0,963468.0,302965.0,76.12,39797790000,36222410000,3575380000
27833,"2019-11-01",พัทลุง,Phatthalung ,ภาคใต้,south,198123.0,894.0,63971.0,197229.0,56.0,360700000,2380000.0,358320000
27834,"2019-11-01",ตรัง,Trang ,ภาคใต้,south,142995.0,19241.0,93115.0,123754.0,64.49,736840000,178290000,558550000
27835,"2019-11-01",ระนอง,Ranong ,ภาคใต้,south,75549.0,3739.0,64724.0,71810.0,57.05,290820000,19480000,271340000
27836,"2019-11-01",ชุมพร,Chumphon ,ภาคใต้,south,101638.0,6872.0,81839.0,94766.0,52.72,553370000,53960000,499410000
27837,"2019-11-01",ปัตตานี,Pattani ,ภาคใต้,south,23566.0,248.0,18901.0,23318.0,45.52,78520000,1170000.0,77350000
27838,"2019-11-01",ยะลา,Yala ,ภาคใต้,south,58474.0,46412.0,51323.0,12062.0,40.45,281810000,242380000,39430000
27839,"2019-11-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,249861.0,7912.0,171935.0,241949.0,47.47,1085190000,43900000,1041290000
27840,"2019-11-01",นราธิวาส,Narathiwat ,ภาคใต้,south,49006.0,28261.0,45243.0,20745.0,46.4,190270000,118080000,72190000
27841,"2019-11-01",กระบี่,Krabi ,ภาคใต้,south,535086.0,373024.0,334303.0,162062.0,68.09,9929130000,7143430000,2785700000
27842,"2019-11-01",สงขลา,Songkhla ,ภาคใต้,south,578232.0,260831.0,455924.0,317401.0,69.84,5094720000,2860200000,2234520000
27843,"2019-11-01",พังงา,Phang Nga ,ภาคใต้,south,460596.0,304326.0,110385.0,156270.0,68.84,4916800000,4349280000,567520000
27844,"2019-11-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,378375.0,214767.0,321592.0,163608.0,49.34,6103790000,4890850000,1212940000
27845,"2019-11-01",สตูล,Satun ,ภาคใต้,south,118420.0,15666.0,71919.0,102754.0,63.91,595180000,100070000,495110000
27846,"2019-11-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,86028.0,1936.0,46256.0,84092.0,53.14,188560000,4220000.0,184340000
27847,"2019-11-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,375804.0,59571.0,302293.0,316233.0,65.34,3301920000,696840000,2605080000
27848,"2019-11-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,1249167.0,342228.0,774996.0,906939.0,82.81,11570980000,3944920000,7626060000
27849,"2019-11-01",พิจิตร,Phichit ,ภาคเหนือ,north,81072.0,377.0,34967.0,80695.0,47.53,151220000,1010000.0,150210000
27850,"2019-11-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,152038.0,2082.0,81894.0,149956.0,50.76,360680000,8310000.0,352370000
27851,"2019-11-01",ตาก,Tak ,ภาคเหนือ,north,209008.0,4203.0,166042.0,204805.0,73.89,732260000,27580000,704680000
27852,"2019-11-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,264006.0,28981.0,157276.0,235025.0,56.73,816100000,112510000,703590000
27853,"2019-11-01",พะเยา,Phayao ,ภาคเหนือ,north,66069.0,3360.0,31411.0,62709.0,48.29,157920000,6710000.0,151210000
27854,"2019-11-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,261616.0,2671.0,236869.0,258945.0,69.21,877720000,9120000.0,868600000
27855,"2019-11-01",แพร่,Phrae ,ภาคเหนือ,north,88622.0,7926.0,38308.0,80696.0,54.49,182160000,13440000,168720000
27856,"2019-11-01",ลำปาง,Lampang ,ภาคเหนือ,north,181349.0,18698.0,64867.0,162651.0,68.3,616260000,98810000,517450000
27857,"2019-11-01",ลำพูน,Lamphun ,ภาคเหนือ,north,129109.0,5978.0,24251.0,123131.0,57.14,187230000,8260000.0,178970000
27858,"2019-11-01",แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,133567.0,24571.0,129692.0,108996.0,64.05,604670000,173260000,431410000
27859,"2019-11-01",อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,102078.0,668.0,73118.0,101410.0,54.06,184570000,1140000.0,183430000
27860,"2019-11-01",อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,77841.0,541.0,34094.0,77300.0,53.78,153510000,1400000.0,152110000
27861,"2019-11-01",สุโขทัย,Sukhothai ,ภาคเหนือ,north,149820.0,36792.0,97417.0,113028.0,67.86,487820000,98180000,389640000
27862,"2019-11-01",น่าน,Nan ,ภาคเหนือ,north,82790.0,2000.0,67483.0,80790.0,56.12,210960000,11220000,199740000
27863,"2019-11-01",กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,57252.0,236.0,20873.0,57016.0,50.56,95600000,810000.0,94790000
27864,"2019-11-01",ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,518349.0,3616.0,169690.0,514733.0,59.81,1746950000,12770000,1734180000
27865,"2019-11-01",ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,119964.0,636.0,79618.0,119328.0,56.77,189660000,2120000.0,187540000
27866,"2019-11-01",นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,95358.0,6505.0,35896.0,88853.0,53.45,156320000,8730000.0,147590000
27867,"2019-11-01",นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,763235.0,17003.0,464697.0,746232.0,71.02,1876750000,61530000,1815220000
27868,"2019-11-01",บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,193261.0,1561.0,86220.0,191700.0,50.51,472820000,9230000.0,463590000
27869,"2019-11-01",มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,67556.0,548.0,35834.0,67008.0,48.12,103330000,1650000.0,101680000
27870,"2019-11-01",มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,161262.0,15856.0,40044.0,145406.0,52.4,270460000,34330000,236130000
27871,"2019-11-01",ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,82391.0,335.0,31627.0,82056.0,43.72,134200000,680000.0,133520000
27872,"2019-11-01",เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,221021.0,4701.0,124336.0,216320.0,69.98,467090000,15390000,451700000
27873,"2019-11-01",ศรีสะเกษ,Sisaket ,ภาคใต้,south,81130.0,1228.0,29274.0,79902.0,51.64,125710000,3090000.0,122620000
27874,"2019-11-01",สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,132913.0,3537.0,99900.0,129376.0,67.73,325920000,7870000.0,318050000
27875,"2019-11-01",หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,233874.0,37718.0,86834.0,196156.0,60.16,448080000,51400000,396680000
27876,"2019-11-01",บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,56076.0,710.0,30572.0,55366.0,60.96,92110000,1190000.0,90920000
27877,"2019-11-01",อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,369747.0,13130.0,161082.0,356617.0,67.39,1032120000,40160000,991960000
27878,"2019-11-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,326592.0,9109.0,124724.0,317483.0,59.75,677930000,32250000,645680000
27879,"2019-11-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,118513.0,396.0,58802.0,118117.0,55.56,177020000,920000.0,176100000
27880,"2019-11-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,45637.0,929.0,15326.0,44708.0,51.47,52560000,2900000.0,49660000
27881,"2019-11-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,37148.0,792.0,9432.0,36356.0,57.54,58640000,3580000.0,55060000
27882,"2019-11-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,42038.0,370.0,14246.0,41668.0,53.92,44250000,330000.0,43920000
27883,"2020-11-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,2364196.0,72928.0,1047121.0,2291268.0,25.57,14009630000,2021220000,11988410000
27884,"2020-11-01",ลพบุรี,Lopburi ,ภาคกลาง,central,249880.0,164.0,44863.0,249716.0,42.47,336170000,240000.0,335930000
27885,"2020-11-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,430542.0,535.0,70456.0,430007.0,47.38,794390000,1650000.0,792740000
27886,"2020-11-01",สระบุรี,Saraburi ,ภาคกลาง,central,330576.0,285.0,77077.0,330291.0,43.62,493680000,430000.0,493250000
27887,"2020-11-01",ชัยนาท,Chainat ,ภาคกลาง,central,54630.0,0.0,15316.0,54630.0,39.87,77010000,0.0,77010000
27888,"2020-11-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,205444.0,365.0,69677.0,205079.0,42.27,292700000,1090000.0,291610000
27889,"2020-11-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,35046.0,0.0,8942.0,35046.0,32.72,61050000,0.0,61050000
27890,"2020-11-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,35703.0,0.0,4972.0,35703.0,19.31,36630000,0.0,36630000
27891,"2020-11-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,157491.0,598.0,59852.0,156893.0,40.76,218590000,920000.0,217670000
27892,"2020-11-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,109658.0,293.0,25460.0,109365.0,27.17,163440000,660000.0,162780000
27893,"2020-11-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,134999.0,212.0,47748.0,134787.0,27.03,228860000,400000.0,228460000
27894,"2020-11-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,74599.0,181.0,28403.0,74418.0,23.94,114930000,220000.0,114710000
27895,"2020-11-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,308268.0,178.0,29200.0,308090.0,34.61,446940000,270000.0,446670000
27896,"2020-11-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,156576.0,87.0,85348.0,156489.0,47.8,242070000,280000.0,241790000
